,Link,Job Title,Company Name,Salary,Date of Posting
134,https://in.indeed.com/company/VSS-SOURCING-INDIA-PRIVATE-LIMITED/jobs/Data-Analyst-dfea49a66f1f281b?fccid=c2a5c5a59fdbc603&vjs=3,newData Analyst,VSS SOURCING INDIA PRIVATE LIMITED,"₹25,000 a month",EmployerActive 3 days ago
135,https://in.indeed.com/rc/clk?jk=1e01cebda3e8e80b&fccid=c2c37d516c318b49&vjs=3,JD – Data Analyst ( Advanced Excel) (Male/Female candidate),Shri Management Services,"₹6,00,000 - ₹8,00,000 a year",Posted11 days ago
136,https://in.indeed.com/rc/clk?jk=7a072bc48104e43d&fccid=5249cd8e17163cb5&vjs=3,newFraud Data Analyst,Standard Chartered,N/A,Posted11 days ago
137,https://in.indeed.com/rc/clk?jk=9665e4400e2d3b6a&fccid=7353d2b0f6b563c4&vjs=3,Analyst - Data Analytics | Marketing,CashKaro,N/A,Posted11 days ago
138,https://in.indeed.com/company/HowToAbroad/jobs/Data-Analyst-Entry-742c29da4d4abb32?fccid=e5f4fb67903f62a7&vjs=3,Data Analyst and Entry - Internship,HowToAbroad,"₹1,500 - ₹2,000 a month",Posted11 days ago
139,https://in.indeed.com/company/FullStackTechies/jobs/Senior-Data-Analyst-414b6de45ab32b14?fccid=9669c3f09d4d70b1&vjs=3,Senior Data Analyst,AIMLEAP,"₹3,00,000 - ₹5,00,000 a year",Posted11 days ago
140,https://in.indeed.com/company/GML-Soft-Labs/jobs/Data-Analyst-1c870f335bacc5ef?fccid=d3e8296511983ba5&vjs=3,newData Analyst/ Market Research Analyst,GML Soft Labs,"₹10,000 a month",Posted11 days ago
141,https://in.indeed.com/company/Third-Rock-Techkno/jobs/Business-Analyst-bd8997e253b87e70?fccid=68591ac677c294c7&vjs=3,newBusiness Analyst,Third Rock Techkno,"₹60,000 a month",Posted11 days ago
142,https://in.indeed.com/company/RBHU-ETG-Private-Limited/jobs/Data-Analyst-ebabe7a5706b11eb?fccid=20f3451d17d09a1c&vjs=3,Data Analyst - Graduate Engineer Trainee,RBHU ETG Private Limited,"₹25,000 - ₹35,000 a month",Posted11 days ago
143,https://in.indeed.com/company/SBS-ENTERPRISES/jobs/Data-Analyst-7fcc507675381a0e?fccid=a5dd16b55a559b3e&vjs=3,Data Analyst,SBS Enterprises,"₹8,000 - ₹12,000 a month",Posted11 days ago
144,https://in.indeed.com/rc/clk?jk=6a0c4fb288b0b8bb&fccid=c1340f0b335b9dd7&vjs=3,newBusiness Analyst,IDFC FIRST Bank,N/A,Posted11 days ago
145,https://in.indeed.com/company/Primedical-solutions-pvt-ltd/jobs/Data-Analyst-7d5ae573df0f52f2?fccid=520565ae6d0193fa&vjs=3,Data Analyst,Primedical solutions pvt ltd,"₹50,000 a month",Posted11 days ago
146,https://in.indeed.com/rc/clk?jk=8f94eb093a90dee0&fccid=2edef529d5def896&vjs=3,newData Analyst (Brand Solutions),sharechat,N/A,Posted11 days ago
147,https://in.indeed.com/rc/clk?jk=fd8727628d0266fa&fccid=19c4e64c30a969a6&vjs=3,HR Data Analyst,Mace,N/A,Posted11 days ago
148,https://in.indeed.com/company/Vamstar/jobs/Data-Entry-Analyst-29891ab16e347c3d?fccid=272cc8ca198b0e49&vjs=3,Data Entry Analyst,Vamstar,"₹4,05,996 a year",Posted11 days ago
149,https://in.indeed.com/rc/clk?jk=2d5b2492d8f31e39&fccid=4e4a72f7b7af17d4&vjs=3,Data Analyst,Myntra.com,N/A,Posted11 days ago
