,Link,Job Title,Company Name,Experience,Salary,Location,Description,Skills Required
89,https://www.naukri.com/job-listings-sr-data-analyst-ameriprise-financial-noida-3-to-5-years-160522502219?src=jobsearchDesk&sid=16537441378029283&xp=10&px=5,Sr. Data Analyst,Ameriprise Financial,3-5 Yrs,Not disclosed,Noida, Engineering Degree (BE/ BTECH) from a reputed institute Engage Business counterparts to...,"['SAS', 'Business analysis', 'data manipulation', 'Analytical', 'Financial planning', 'Programming', 'Data Analyst', 'Asset management']"
90,https://www.naukri.com/job-listings-sr-data-analyst-ameriprise-gurgaon-gurugram-3-to-4-years-130522903545?src=jobsearchDesk&sid=16537441378029283&xp=11&px=5,Sr. Data Analyst,Ameriprise Financial,3-4 Yrs,Not disclosed,Gurgaon/Gurugram, The candidate will be required to spend majority of time on ad-hoc analytics and report...,"['Sr. Data Analyst', 'Banking General']"
91,https://www.naukri.com/job-listings-data-analyst-role-erm-placement-services-p-ltd-kolkata-hyderabad-secunderabad-bangalore-bengaluru-2-to-7-years-230522002953?src=jobsearchDesk&sid=16537441378029283&xp=12&px=5,Data Analyst role.,ERM Placement Services (P) Ltd. ,2-7 Yrs,Not disclosed,"Kolkata, Hyderabad/Secunderabad, Bangalore/Bengaluru", Experience in building semi supervised / supervised models (Ex: customer segment models...,"['Data Anlalytics', 'Data Visualization', 'Python', 'SQL']"
92,https://www.naukri.com/job-listings-customer-data-analyst-sourcehov-a-lason-india-company-pune-5-to-10-years-270522500978?src=jobsearchDesk&sid=16537441378029283&xp=13&px=5,Customer Data Analyst,SourceHOV (A Lason India Company),5-10 Yrs,Not disclosed,Pune, A bachelor s degree in business or related field or an MBAA minimum of 5 years of exper...,"['BPO', 'data analysis', 'Product management', 'Business analysis', 'Time management', 'Analytical', 'Microsoft applications', 'Data Analyst']"
93,https://www.naukri.com/job-listings-data-analyst-skill-lync-chennai-1-to-6-years-260522010857?src=jobsearchDesk&sid=16537441378029283&xp=14&px=5,Data Analyst,Skill Lync,1-6 Yrs,"3,50,000 - 6,00,000 PA.",Chennai, Proven experience with creating and maintaining Business /Operations daily performance ...,"['dashboards', 'data analysis', 'Data Mining', 'Advanced Excel', 'Tableau', 'root cause analysis', 'Python', 'SQL']"
94,https://www.naukri.com/job-listings-lead-data-analyst-punchh-jaipur-3-to-8-years-270522501699?src=jobsearchDesk&sid=16537441378029283&xp=15&px=5,Lead Data Analyst,Punchh,3-8 Yrs,Not disclosed,Jaipur," Decently strong experience in developing, maintaining, and managing Tableau driven dash...","['Data analysis', 'Coding', 'MySQL', 'Agile', 'Customer support', 'Scrum', 'Analytics', 'Monitoring']"
95,https://www.naukri.com/job-listings-data-analyst-ii-advance-auto-parts-hyderabad-secunderabad-2-to-5-years-270522501174?src=jobsearchDesk&sid=16537441378029283&xp=16&px=5,Data Analyst II,Advance Auto Parts,2-5 Yrs,Not disclosed,Hyderabad/Secunderabad," This position is within the Data Analytics organization, responsible for defining requi...","['Db2', 'Debugging', 'Agile', 'data integrity', 'JSON', 'Troubleshooting', 'Teradata', 'JIRA']"
96,https://www.naukri.com/job-listings-data-analysts-gspann-technologies-inc-remote-5-to-10-years-270522501147?src=jobsearchDesk&sid=16537441378029283&xp=17&px=5,Data Analysts,"GSPANN Technologies, Inc",5-10 Yrs,Not disclosed,remote, Role and Responsibilities Gather requirements from the business team and translate them...,"['data analysis', 'ETL', 'Erwin', 'analytical', 'big data', 'RDBMS', 'NoSQL', 'ER Studio']"
97,https://www.naukri.com/job-listings-data-analyst-invoice-processing-sourcehov-a-lason-india-company-pune-1-to-2-years-270522501005?src=jobsearchDesk&sid=16537441378029283&xp=18&px=5,Data Analyst Invoice Processing,SourceHOV (A Lason India Company),1-2 Yrs,Not disclosed,Pune, Role Explanation Preferred touch typist but not mandatory. Minimum keying speed of 6500...,"['BPO', 'customer service', 'data entry', 'Excel', 'Office equipment', 'Accounting', 'Invoice processing', 'Data processing']"
98,https://www.naukri.com/job-listings-digital-data-analyst-eitb-global-infosolutions-private-limited-chennai-2-to-5-years-260522010004?src=jobsearchDesk&sid=16537441378029283&xp=19&px=5,Digital Data Analyst,EITB GLOBAL INFOSOLUTIONS PRIVATE LIMITED ,2-5 Yrs,"2,75,000 - 4,00,000 PA.",Chennai, Are you a Digital Data Analyst with proven experience looking for a role where you can ...,"['gtm', 'Website Analysis', 'google analytics', 'seo', 'Adobe Target', 'IT Skills', 'Testing', 'Tableau']"
99,https://www.naukri.com/job-listings-data-analyst-walk-in-interview-at-chennai-vestel-telecom-services-chennai-1-to-2-years-260522008403?src=jobsearchDesk&sid=16537441378029283&xp=20&px=5,Data Analyst - Walk-in Interview at Chennai,Vestel Telecom Services,1-2 Yrs,"1,75,000 - 3,00,000 PA.",Chennai(Anna Nagar), Candidate should have completed degree in BE /BSc /ME in CSEImmediate joiners are only ...,"['python', 'Data Analysis', 'MongoDB', 'hadoop', 'SQL']"
100,https://www.naukri.com/job-listings-data-analyst-ib-monotaro-private-limited-delhi-ncr-1-to-4-years-190422002219?src=jobsearchDesk&sid=1653744140697169&xp=1&px=6,Data Analyst,IB Monotaro Private Limited,1-4 Yrs,"3,00,000 - 7,00,000 PA.",Delhi / NCR(Ghitorni)," Eligibility Criteria: BE / BTech Graduates, Google Analytics, Advanced Analytics, Tech ...","['Business Intelligence', 'Data Analysis', 'Python', 'Data Science', 'Google Analytics', 'Analytical Skills', 'Web Technologies', 'Advanced Analytics']"
101,https://www.naukri.com/job-listings-data-analyst-sql-egverse-technology-solutions-private-limited-gandhinagar-1-to-3-years-160921002177?src=jobsearchDesk&sid=1653744140697169&xp=2&px=6,Data Analyst,EGVERSE TECHNOLOGY SOLUTIONS PRIVATE LIMITED,1-3 Yrs,Not disclosed,Gandhinagar(WFH during Covid), Night Shift allowance as per process Shift Time: 3:30PM - 12:30 AM/ 4:30PM 1:30PM Bache...,"['Data Analysis', 'Advance SQL', 'Google Cloud', 'IT Skills', 'Python', 'Data Science', 'Cloud', 'AWS']"
102,https://www.naukri.com/job-listings-data-analyst-digital-policy-solution-bgrs-bangalore-bengaluru-3-to-8-years-250522501287?src=jobsearchDesk&sid=1653744140697169&xp=3&px=6,"Data Analyst, Digital Policy Solution ",BGRS,3-8 Yrs,Not disclosed,Bangalore/Bengaluru," The Data Analyst, Digital Policy Solution /Rules, reporting to the Manager, Digital Pol...","['Computer science', 'Career development', 'Data analysis', 'Excel', 'Data management', 'Data structures', 'Wellness', 'Data quality']"
103,https://www.naukri.com/job-listings-data-analyst-etl-python-sql-steerlean-bangalore-bengaluru-3-to-7-years-240522902644?src=jobsearchDesk&sid=1653744140697169&xp=4&px=6,Data Analyst - ETL/Python/SQL,SteerLean,3-7 Yrs,Not disclosed,Bangalore/Bengaluru, Good analytical and conceptual problem solving skills Background in data quality or dat...,"['ETL', 'Business Intelligence', 'Data Quality', 'ETL Tools', 'Data Management', 'Data Analyst', 'SQL', 'Python']"
104,https://www.naukri.com/job-listings-data-analyst-intraedge-technologies-private-limited-bangalore-bengaluru-9-to-14-years-240522002712?src=jobsearchDesk&sid=1653744140697169&xp=5&px=6,Data Analyst,INTRAEDGE TECHNOLOGIES PRIVATE LIMITED ,9-14 Yrs,"13,00,000 - 23,00,000 PA.",Bangalore/Bengaluru(WFH during Covid), Roles and Responsibilities Data mining/ ETLAnalyzing structured/unstructured data from ...,"['data analytics', 'sql', 'ETL', 'Redshift', 'Alteryx', 'PowerBI', 'Tableau', 'Databricks']"
105,https://www.naukri.com/job-listings-data-analyst-edp-software-limited-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-4-to-9-years-180522013578?src=jobsearchDesk&sid=1653744140697169&xp=6&px=6,Data Analyst,EDP Software Limited,4-9 Yrs,Not disclosed,"Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)"," 10 years of work experience in Data Analysis, BI or Data Engineering roles with a quant...","['python', 'data analysis', 'data mining', 'GCP', 'analytical', 'Spark', 'R', 'mining']"
106,https://www.naukri.com/job-listings-hiring-for-data-analyst-bangalore-bcd-travel-india-pvt-ltd-ahmedabad-chennai-bangalore-bengaluru-3-to-8-years-180522008749?src=jobsearchDesk&sid=1653744140697169&xp=7&px=6,Hiring For Data Analyst//Bangalore,BCD Travel,3-8 Yrs,Not disclosed,"Ahmedabad, Chennai, Bangalore/Bengaluru", AnalystAre you an experienced data driven professional who is inquisitive and has a dee...,"['data analytics', 'advanced excel', 'forecasting', 'data analyst']"
107,https://www.naukri.com/job-listings-data-analyst-edtech-talentstack-bangalore-bengaluru-2-to-6-years-050122909296?src=jobsearchDesk&sid=1653744140697169&xp=8&px=6,Data Analyst - EdTech,TalentStack,2-6 Yrs,Not disclosed,Bangalore/Bengaluru, Create engaging learning activities to increase learning experience of the students Dev...,"['Data analytics', 'Data Analyst', 'Analytics', 'SQL', 'Python']"
108,https://www.naukri.com/job-listings-data-analyst-outsource-big-data-bangalore-bengaluru-9-to-14-years-210522500424?src=jobsearchDesk&sid=1653744140697169&xp=9&px=6,Data Analyst,Outsource Big Data,9-14 Yrs,Not disclosed,Bangalore/Bengaluru, Hands on experience in web data extraction dimensional data from databases and web is a...,"['IT services', 'Automation', 'Data management', 'Data mining', 'JIRA', 'Project delivery', 'Digital marketing', 'Analytics']"
109,https://www.naukri.com/job-listings-data-analyst-l5-immediate-to-15-days-notice-period-anlage-infotech-i-pvt-ltd-bangalore-bengaluru-6-to-11-years-240522001073?src=jobsearchDesk&sid=1653744140697169&xp=10&px=6,Data Analyst L5 - immediate To 15 days notice period,Anlage Infotech (I) Pvt. Ltd.   ,6-11 Yrs,"6,00,000 - 14,00,000 PA.",Bangalore/Bengaluru, Job Title: Portfolio Data Lead AnalystLevel: L5A (contractual Role)Reports To: Process ...,"['Data Visualization', 'DAX', 'JIRA', 'data modelling', 'Statistics', 'DATA ANALYSIS', 'Business Analysis']"
110,https://www.naukri.com/job-listings-mis-executive-data-analyst-jainam-invamed-pvt-ltd-vasai-1-to-2-years-250522000804?src=jobsearchDesk&sid=1653744140697169&xp=11&px=6,MIS Executive / DATA Analyst,Jainam Invamed Pvt Ltd ,1-2 Yrs,"2,25,000 - 3,00,000 PA.",Vasai, Preferably FEMALE candidates!Qualification: 12th Pass / Any Graduate,"['MIS Reporting', 'Mis Excel', 'Back Office', 'Data Analysis', 'Data Entry Operation']"
111,https://www.naukri.com/job-listings-senior-data-analyst-botree-software-international-private-limited-bangalore-bengaluru-4-to-9-years-311021000495?src=jobsearchDesk&sid=1653744140697169&xp=12&px=6,Senior Data Analyst,Botree Software International Private Limited,4-9 Yrs,"10,00,000 - 15,00,000 PA.",Bangalore/Bengaluru, Highly Proficient in Python and SQL ServerPreferred 10 years of relevant work experienc...,"['Data Analysis', 'Machine Learning', 'Python', 'python scripts', 'SQL Server', 'Data Analytics', 'Statistical Analysis', 'SQL queries']"
112,https://www.naukri.com/job-listings-senior-data-analyst-encora-innovation-labs-india-private-limited-bangalore-bengaluru-5-to-10-years-160522904185?src=jobsearchDesk&sid=1653744140697169&xp=13&px=6,Senior Data Analyst,Encora,5-10 Yrs,Not disclosed,Bangalore/Bengaluru, Tableau Desktop / Data Analyst Certification MS SQL Server / Oracle CertificationUniver...,"['Tableau', 'IT Skills', 'Python', 'Oracle', 'MS SQL', 'AWS', 'Matplotlib', 'Exploratory Data Analysis']"
113,https://www.naukri.com/job-listings-senior-analyst-data-management-accenture-solutions-pvt-ltd-hyderabad-secunderabad-5-to-8-years-230522908066?src=jobsearchDesk&sid=1653744140697169&xp=14&px=6,Senior Analyst-Data Management,Accenture,5-8 Yrs,Not disclosed,Hyderabad/Secunderabad, Skill required: Data Management - AWS Architecture Designation: Senior Analyst Job Loca...,"['Data analysis', 'Publishing', 'Data management', 'Consulting', 'Analytics', 'Artificial Intelligence', 'Client relationship', 'Database management system']"
114,https://www.naukri.com/job-listings-opportunity-for-data-analyst-gurgaon-bangalore-c2h-randstad-india-pvt-ltd-bangalore-bengaluru-delhi-ncr-4-to-9-years-250522009795?src=jobsearchDesk&sid=1653744140697169&xp=15&px=6,Job | Job Opportunity For Data Analyst -Gurgaon/Bangalore-C2H,RANDSTAD INDIA PVT LTD  ,4-9 Yrs,"10,00,000 - 20,00,000 PA.","Bangalore/Bengaluru, Delhi / NCR"," Expert in SQL (Sybase and Oracle), good to have: ETL, Tableau, and PythonExperience: 4+Yrs","['Oracle', 'Sybase', 'ETL', 'Tableau', 'Python', 'SQL', 'SQL Queries']"
115,https://www.naukri.com/job-listings-hiring-for-data-analyst-third-party-payroll-flipkart-internet-private-limited-bangalore-bengaluru-2-to-4-years-190522003280?src=jobsearchDesk&sid=1653744140697169&xp=16&px=6,Hiring For Data Analyst - Third Party Payroll,Flipkart,2-4 Yrs,"2,50,000 - 7,00,000 PA.",Bangalore/Bengaluru, Primary responsibility of the Data Analyst at Planning will be to build and maintain th...,"['Excel', 'Pivot Table', 'Google Sheets', 'macros', 'data analysis', 'Power BI', 'google script', 'Advanced Excel']"
116,https://www.naukri.com/job-listings-data-analyst-1-optum-global-solutions-india-private-limited-bangalore-bengaluru-4-to-9-years-170522901111?src=jobsearchDesk&sid=1653744140697169&xp=17&px=6,Data Analyst 1,Optum,4-9 Yrs,Not disclosed,Bangalore/Bengaluru, Bachelor s Degree or equivalent work experience Assist as needed to monitor data wareho...,"['SQL development', 'Unix', 'System Development', 'Linux Shell Scripting', 'DataStage', 'Data Analysis', 'big data technologies', 'Data warehouse development']"
117,https://www.naukri.com/job-listings-data-analyst-iii-walmart-labs-bangalore-bengaluru-3-to-7-years-160522501909?src=jobsearchDesk&sid=1653744140697169&xp=18&px=6,Data Analyst III,Walmart,3-7 Yrs,Not disclosed,Bangalore/Bengaluru, Experience providing analysis and recommendations based on data,"['T', 'Tableau', 'communication', 'SQL server', 'agile', 'Google Big', 'development', 'Jira']"
118,https://www.naukri.com/job-listings-data-analyst-ericsson-india-global-services-pvt-ltd-noida-3-to-5-years-160522500557?src=jobsearchDesk&sid=1653744140697169&xp=19&px=6,Data Analyst,Ericsson,3-5 Yrs,Not disclosed,Noida," Knowledge of critical metric analysis preferably related to Tickets, Work requests, Inc...","['Telecom', 'Bidding', 'Data management', 'Process improvement', 'PHP', 'Data Analyst', 'HTML', 'microsoft']"
119,https://www.naukri.com/job-listings-associate-professional-data-analyst-dxc-technology-bangalore-bengaluru-3-to-6-years-130522501269?src=jobsearchDesk&sid=1653744140697169&xp=20&px=6,Associate Professional Data Analyst,DXC Technology,3-6 Yrs,Not disclosed,Bangalore/Bengaluru," Bachelors degree in information systems, computer science or related field preferred Ba...","['data analysis', 'relational databases', 'Communication', 'data modeling', 'Computer science', 'Client satisfaction', 'Programming', 'Data structures']"
120,https://www.naukri.com/job-listings-global-hr-data-analyst-vodafone-india-services-pvt-ltd-pune-5-to-10-years-200522002478?src=jobsearchDesk&sid=16537441435328287&xp=1&px=7,Global HR Data Analyst,Vodafone India Services Pvt.Ltd,5-10 Yrs,Not disclosed,Pune, Experience of delivering a high quality customer focused serviceExperience of deliverin...,"['data reporting', 'Data Analysis', 'sap hr', 'IT Skills', 'SAP', 'HR Data', 'Data management', 'global data']"
121,https://www.naukri.com/job-listings-operational-risk-data-analyst-invesco-india-pvt-ltd-hyderabad-secunderabad-2-to-4-years-160522903741?src=jobsearchDesk&sid=16537441435328287&xp=2&px=7,Operational Risk Data Analyst,Invesco,2-4 Yrs,Not disclosed,Hyderabad/Secunderabad, Operational Risk Data AnalystDepartment:EMEA Operational RiskReports To:Operational Ris...,"['Data Analysis', 'data solution', 'data management', 'Word', 'Financial Services', 'Risk management', 'Excel skills', 'PowerPoint']"
122,https://www.naukri.com/job-listings-data-analyst-hcl-technologies-limited-bangalore-bengaluru-3-to-8-years-190522001651?src=jobsearchDesk&sid=16537441435328287&xp=3&px=7,Data Analyst,HCL Technologies,3-8 Yrs,Not disclosed,Bangalore/Bengaluru(WFH during Covid), Bachelor is required Advanced experience with scripting language Python or Shell is a m...,"['sql queries', 'Shell Scripting', 'data reporting', 'Tableau', 'Python', 'analytical', 'Shell', 'IT Skills']"
123,https://www.naukri.com/job-listings-business-analyst-data-modelling-interpretation-locus-solution-gurgaon-gurugram-2-to-5-years-260522905854?src=jobsearchDesk&sid=16537441435328287&xp=4&px=7,Business Analyst (Data Modelling & Interpretation),LOCUS SOLUTION,2-5 Yrs,Not disclosed,Gurgaon/Gurugram," Problem structuring, project planning and execution of business research projectsExtens...","['Data Modelling', 'Bloomberg', 'Hoovers', 'DialogPro', 'Factiva', 'Data interpretation']"
124,https://www.naukri.com/job-listings-analyst-content-and-data-management-eclerx-services-ltd-mumbai-0-to-2-years-190522909773?src=jobsearchDesk&sid=16537441435328287&xp=5&px=7,Analyst - Content and Data Management,eClerx,0-2 Yrs,Not disclosed,Mumbai," Graduate, but BSc or B Pharm Preferred","['Data Management', 'excel', 'Data enrichment', 'Content Management', 'medicine and chemical', 'communication']"
125,https://www.naukri.com/job-listings-analyst-content-and-data-management-eclerx-services-ltd-mumbai-0-to-2-years-170522911197?src=jobsearchDesk&sid=16537441435328287&xp=6&px=7,Analyst - Content and Data Management,eClerx,0-2 Yrs,Not disclosed,Mumbai," Graduate, but BSc or B Pharm Preferred","['Data Management', 'communication', 'written', 'excel', 'Quality Check']"
126,https://www.naukri.com/job-listings-analyst-content-and-data-management-eclerx-services-ltd-mumbai-0-to-2-years-170522911190?src=jobsearchDesk&sid=16537441435328287&xp=7&px=7,Analyst - Content and Data Management,eClerx,0-2 Yrs,Not disclosed,Mumbai," Graduate, but BSc or B Pharm Preferred","['Data Management', 'database', 'Excel', 'Quality Check']"
127,https://www.naukri.com/job-listings-analyst-content-and-data-management-eclerx-services-ltd-mumbai-0-to-2-years-170522904470?src=jobsearchDesk&sid=16537441435328287&xp=8&px=7,Analyst - Content and Data Management,eClerx,0-2 Yrs,Not disclosed,Mumbai," Graduate, but BSc or B Pharm Preferred","['Content Management', 'communication', 'written', 'excel', 'Data profiling', 'Data Management', 'Quality Check', 'Content writing']"
128,https://www.naukri.com/job-listings-senior-data-analyst-marketing-analyst-exponentia-ai-private-limited-mumbai-all-areas-5-to-8-years-140122003293?src=jobsearchDesk&sid=16537441435328287&xp=9&px=7,Senior Data Analyst/Marketing Analyst,Exponentia.ai Private Limited,5-8 Yrs,Not disclosed,Mumbai (All Areas), Role: Data AnalystExperience: 5+ YearsLocation: MumbaiBusiness Title: Senior Data Analy...,"['Lead Generation', 'Python', 'SQL', 'IT Skills', 'R', 'B2B', 'Marketing Analysis', 'Data Analysis']"
129,https://www.naukri.com/job-listings-senior-data-analyst-launch-it-consulting-india-pvt-ltd-hyderabad-secunderabad-5-to-10-years-230522002235?src=jobsearchDesk&sid=16537441435328287&xp=10&px=7,Senior Data Analyst,Launch IT Consulting,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad(WFH during Covid), A good understanding of DevOps pipelines and maintaining version control of code from d...,"['Agile Methodology', 'PowerBI', 'Azure Synapse Analytics', 'Dax', 'Devops', 'IT Skills', 'Python', 'Testing']"
130,https://www.naukri.com/job-listings-sr-sql-developer-data-analyst-saisystems-technology-private-limited-pune-6-to-11-years-230522009109?src=jobsearchDesk&sid=16537441435328287&xp=11&px=7,Sr. SQL Developer (data analyst),SAISYSTEMS TECHNOLOGY PRIVATE LIMITED,6-11 Yrs,Not disclosed,Pune(WFH during Covid), JD : Sr SQL Developer (Data Analyst)5+ years experience with SQL Server 2014/2016/20175...,"['SSRS', 'Data Analysis', 'SQL Server', 'SSIS', 'T - SQL', 'SQL queries', 'Troubleshooting', 'SQL Server 2014 / 2016 / 2017']"
131,https://www.naukri.com/job-listings-everest-group-senior-analyst-data-analytics-everest-group-gurgaon-gurugram-bangalore-bengaluru-2-to-4-years-220522900183?src=jobsearchDesk&sid=16537441435328287&xp=12&px=7,Everest Group - Senior Analyst - Data & Analytics,Everest Group,2-4 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru", Bachelors degree MBA required (preferably from Tier-1 B-School) The candidate will be r...,"['Data Analytics', 'Artificial Intelligence', 'Data Management', 'Research', 'Microsoft office', 'Analytics']"
132,https://www.naukri.com/job-listings-associate-data-analyst-blueoptima-bangalore-bengaluru-1-to-2-years-270522005836?src=jobsearchDesk&sid=16537441435328287&xp=13&px=7,Associate Data Analyst,BlueOptima ,1-2 Yrs,Not disclosed,Bangalore/Bengaluru, BlueOptimas vision is to become the global reference for the optimisation of the perfor...,"['python', 'Statistics', 'IT Skills', 'Software Development', 'Data Science', 'Tableau', 'data analysis', 'SQL']"
133,https://www.naukri.com/job-listings-data-analyst-sql-with-an-ecommerce-company-bangalore-wfo-ciel-hr-services-pvt-ltd-bangalore-bengaluru-1-to-6-years-270522001353?src=jobsearchDesk&sid=16537441435328287&xp=14&px=7,"Data Analyst SQL with an Ecommerce company, Bangalore (WFO)",CIEL HR Services Pvt Ltd ,1-6 Yrs,"5,00,000 - 6,00,000 PA.",Bangalore/Bengaluru," Desired Candidate Profile Min 1 yr exp in data analysis and good exp in SQL, Power BI a...","['analysis', 'SQL', 'BPO', 'data analysis', 'data', 'Power BI', 'extraction', 'transformation']"
134,https://www.naukri.com/job-listings-immediately-hiring-for-data-analyst-ba-lakshya-software-technologies-private-limited-chennai-bangalore-bengaluru-5-to-10-years-260522605220?src=jobsearchDesk&sid=16537441435328287&xp=15&px=7,Immediately hiring For Data Analyst/ BA,Lakshya Software Technologies Private Limited ,5-10 Yrs,Not disclosed,"Chennai, Bangalore/Bengaluru(WFH during Covid)", Financial experience especially in an investment management or credit risk sector requi...,"['data analysis', 'Power Bi', 'sql', 'investment management', 'finance']"
135,https://www.naukri.com/job-listings-immediately-hiring-for-data-analyst-ba-lakshya-software-technologies-private-limited-chennai-bangalore-bengaluru-5-to-10-years-260522005218?src=jobsearchDesk&sid=16537441435328287&xp=16&px=7,Immediately hiring For Data Analyst/ BA,Lakshya Software Technologies Private Limited ,5-10 Yrs,Not disclosed,"Chennai, Bangalore/Bengaluru(WFH during Covid)", Financial experience especially in an investment management or credit risk sector requi...,"['data analysis', 'Power Bi', 'sql', 'investment management', 'finance']"
136,https://www.naukri.com/job-listings-data-analyst-r-python-ml-algorithms-huquo-consulting-pvt-ltd-delhi-ncr-3-to-5-years-260522902895?src=jobsearchDesk&sid=16537441435328287&xp=17&px=7,Data Analyst - R/Python/ML Algorithms,Huquo Consulting Pvt. Ltd,3-5 Yrs,Not disclosed,Delhi / NCR, Min 5 years of experience in a similar profileGood problem-solving skills,"['R', 'Data Modeling', 'Python', 'IT Skills', 'Machine Learning', 'Data Strategy', 'Data Mining', 'Statistical Analyst']"
137,https://www.naukri.com/job-listings-data-analyst-fintech-primo-hiring-noida-ghaziabad-faridabad-gurgaon-gurugram-delhi-ncr-1-to-3-years-270522906090?src=jobsearchDesk&sid=16537441435328287&xp=18&px=7,Data Analyst - FinTech,Primo Hiring,1-3 Yrs,Not disclosed,"Noida, Ghaziabad, Faridabad, Gurgaon/Gurugram, Delhi / NCR", SKILLS REQUIRED : - Previous experience in data analysis Knowledge of statistics and ex...,"['Data Analytics', 'Consulting - BFSI', 'SAS', 'Data Mining', 'Statistics', 'Analytics']"
138,https://www.naukri.com/job-listings-looking-for-data-analyst-manpowergroup-services-india-private-limited-hyderabad-secunderabad-5-to-10-years-260522007420?src=jobsearchDesk&sid=16537441435328287&xp=19&px=7,Looking For Data Analyst,ManpowerGroup Services India Private Limited  ,5-10 Yrs,"10,00,000 - 20,00,000 PA.",Hyderabad/Secunderabad(WFH during Covid)," Good math and analytical skills including statistics, simulation, and optimizationYou s...","['Power Bi', 'data visualization', 'sql', 'microsoft power bi', 'R', 'ms excel', 'data analysis', 'dashboards']"
139,https://www.naukri.com/job-listings-configuration-and-data-integration-analyst-wpp-it-chennai-3-to-6-years-260522500831?src=jobsearchDesk&sid=16537441435328287&xp=20&px=7,Configuration and Data Integration Analyst ,WPP IT,3-6 Yrs,Not disclosed,Chennai," As we progress on this journey, The Configuration and Data Integration team will be cus...","['IT services', 'Data analysis', 'Automation', 'Manager Quality Assurance', 'Business analytics', 'Analytical', 'Workflow', 'Continuous improvement']"
140,https://www.naukri.com/job-listings-business-and-data-analyst-careerdost-enterprise-bangalore-bengaluru-0-to-5-years-010522000062?src=jobsearchDesk&sid=16537441464005981&xp=1&px=8,Business and Data Analyst,CAREERDOST ENTERPRISE,0-5 Yrs,"15,00,000 - 30,00,000 PA.",Bangalore/Bengaluru(WFH during Covid), We are open to consider Freshers either of 2021 batch or even for 2022 batch who have c...,"['Business Analysis', 'product management', 'marketing analytics', 'digital campaigns', 'ad operations', 'Campaign Management', 'Digital Marketing', 'Sales Analytics']"
141,https://www.naukri.com/job-listings-intern-business-analyst-data-analyst-faurecia-india-private-limited-pune-0-to-1-years-100522008425?src=jobsearchDesk&sid=16537441464005981&xp=2&px=8,Intern - Business Analyst / Data Analyst,Faurecia,0-1 Yrs,Not disclosed,Pune, o Conduct required primary and secondary market research: through surveys with end cons...,"['Excel', 'advanced excel', 'Data Analysis', 'Reporting', 'Business Analysis']"
142,https://www.naukri.com/job-listings-data-analyst-product-analyst-business-analyst-benchire-bangalore-bengaluru-delhi-ncr-2-to-5-years-170522903369?src=jobsearchDesk&sid=16537441464005981&xp=3&px=8,Data Analyst / Product Analyst / Business Analyst,Benchire,2-5 Yrs,Not disclosed,"Bangalore/Bengaluru, Delhi / NCR(WFH during Covid)"," Responsibilities:• Building dashboards using techniques for advanced analytics, interac...","['Data Analysis', 'Tableau', 'communication', 'business modelling', 'data modelling', 'data management', 'SQL', 'written']"
143,https://www.naukri.com/job-listings-business-analyst-data-analysis-anlage-infotech-i-pvt-ltd-hyderabad-secunderabad-bangalore-bengaluru-5-to-10-years-130522003515?src=jobsearchDesk&sid=16537441464005981&xp=4&px=8,Business analyst + data Analysis,Anlage Infotech (I) Pvt. Ltd.   ,5-10 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru", About this role:Experience-5+yrsLocations-Bangalore/Hyderabadseeking a Senior Technolog...,"['business analysis', 'Teradata', 'JIRA', 'banking', 'agile', 'Gap Analysis', 'Use Cases', 'Requirement Gathering']"
144,https://www.naukri.com/job-listings-reference-data-business-analyst-collabera-technologies-private-limited-pune-1-to-3-years-240522000731?src=jobsearchDesk&sid=16537441464005981&xp=5&px=8,Reference Data Business Analyst,Collabera,1-3 Yrs,Not disclosed,Pune, Essentials Skills and Qualifications:Graduate or Post-Graduate or MBA in Finance / Acco...,"['report generation', 'reference data', 'data analysis', 'R', 'written', 'Python', 'accounting', 'SQL']"
145,https://www.naukri.com/job-listings-data-entry-analyst-data-bridge-market-research-gurgaon-gurugram-0-to-1-years-200522005264?src=jobsearchDesk&sid=16537441464005981&xp=6&px=8,Data Entry Analyst,Data Bridge (DBMR),0-1 Yrs,Not disclosed,Gurgaon/Gurugram, Must be an immediate physical joinerMust have good interest in data entry jobsMust have...,"['excel', 'VLOOKUP', 'Excel Data Management', 'HLOOKUP', 'communication skills', 'Pivot Table', 'Data Validation', 'Formulas']"
146,https://www.naukri.com/job-listings-junior-data-engineer-analyst-reval-india-pvt-ltd-mumbai-0-to-2-years-180522500992?src=jobsearchDesk&sid=16537441464005981&xp=7&px=8,Junior Data Engineer / Analyst,Reval India Pvt. Ltd.,0-2 Yrs,Not disclosed,Mumbai, Gaining a good understanding of the Ion Analytics criteria in order to analyze and dete...,"['Tableau', 'Python', 'MS Office', 'R', 'SQL', 'Supply chain', 'Publishing', 'Coding']"
