,Link,Job Title,Company Name,Experience,Salary,Location,Description,Skills Required
32,https://www.naukri.com/job-listings-it-cyber-security-engineer-siem-cissp-carbynetech-india-hyderabad-secunderabad-7-to-12-years-170321900267?src=jobsearchDesk&sid=16539111321632682&xp=13&px=2,IT Cyber Security Engineer - SIEM/ CISSP,CarbyneTech India,7-12 Yrs,Not disclosed,Hyderabad/Secunderabad, Working experience and knowledge of security related technologies such as intrusion pre...,"['Elastic Stack', 'web proxies', 'Elastic search', 'Logstash', 'Splunk', 'Kibana', 'SIEM', 'ELK']"
33,https://www.naukri.com/job-listings-it-cyber-security-engineer-siem-cissp-carbynetech-india-hyderabad-secunderabad-7-to-12-years-110422901119?src=jobsearchDesk&sid=16539111321632682&xp=14&px=2,IT Cyber Security Engineer - SIEM/CISSP,CarbyneTech India,7-12 Yrs,Not disclosed,Hyderabad/Secunderabad, Working experience and knowledge of security related technologies such as intrusion pre...,"['IT Cyber Security', 'SIEM', 'CISSP', 'Splunk', 'Elastic search', 'SOAR', 'Kibana', 'ELK']"
34,https://www.naukri.com/job-listings-senior-software-engineer-cyber-security-disprz-chennai-4-to-9-years-230522006972?src=jobsearchDesk&sid=16539111321632682&xp=15&px=2,"Senior Software Engineer - Cyber Security 
",disprz,4-9 Yrs,Not disclosed,Chennai, Bachelor degree with Computer Science Engineering or IT Experience with relational data...,"['c#', 'azureSql', 'IT Skills', 'Software Development', 'Maven', 'Github', 'Postgresql', 'Restfui Web Services']"
35,https://www.naukri.com/job-listings-urgent-requirement-of-cyber-security-program-manager-arh-venturres-mumbai-all-areas-8-to-12-years-230522001392?src=jobsearchDesk&sid=16539111321632682&xp=16&px=2,Urgent Requirement of Cyber Security-Program Manager-,ARH Venturres,8-12 Yrs,"20,00,000 - 30,00,000 PA.",Mumbai (All Areas)," Extensive experience capturing, executing test cases, helping team to perform the secur...","['Cyber Security', 'Information Security', 'Network Penetration Testing', 'Data Privacy', 'Python', 'IT Skills', 'Java', 'PHP']"
36,https://www.naukri.com/job-listings-cyber-security-specialist-designboxed-creatives-india-private-limited-bangalore-bengaluru-3-to-6-years-260522001920?src=jobsearchDesk&sid=16539111321632682&xp=17&px=2,Cyber Security Specialist,DesignBoxed Creatives (India) Private Limited,3-6 Yrs,"4,75,000 - 6,50,000 PA.",Bangalore/Bengaluru(Sadashiva Nagar), Set and implement user access controls and identity and access management systemsMonito...,['cyber security']
37,https://www.naukri.com/job-listings-cyber-security-diverse-lynx-bangalore-bengaluru-2-to-7-years-270522502182?src=jobsearchDesk&sid=16539111321632682&xp=18&px=2,Cyber Security,Diverse Lynx,2-7 Yrs,Not disclosed,Bangalore/Bengaluru," Hands-on experience of building large-scale, secure cloud-based solutions Experience: 3...","['DevOps', 'Python', 'IT Skills', 'Cloud', 'Azure', 'cloud security', 'cyber security', 'GCP']"
38,https://www.naukri.com/job-listings-director-of-cyber-security-pole-to-win-india-private-limited-hyderabad-secunderabad-bangalore-bengaluru-5-to-10-years-200522002457?src=jobsearchDesk&sid=16539111321632682&xp=19&px=2,Director of Cyber Security,Pole To Win (PTW),5-10 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru"," Role: Director, CybersecurityLocation: India or Oregon (US)Contract: Full-time, permane...","['Cyber Security', 'Cloud Security', 'Infrastructure Security', 'Data Privacy']"
39,https://www.naukri.com/job-listings-solution-architect-cyber-security-cloud-soc-inspirisys-solutions-limited-mumbai-gurgaon-gurugram-9-to-10-years-260522004251?src=jobsearchDesk&sid=16539111321632682&xp=20&px=2,Solution Architect-Cyber Security / Cloud / SOC,Inspirisys Solutions Limited,9-10 Yrs,"19,00,000 - 20,00,000 PA.","Mumbai, Gurgaon/Gurugram"," Roles and Responsibilities Remain abreast of operational technologies, systems, and ser...","['solution design', 'Cyber Security / Cloud / SOC', 'IT Skills', 'Testing', 'Cloud', 'soc', 'presales']"
40,https://www.naukri.com/job-listings-sr-manager-cyber-security-transformation-silicon-valley-bank-bangalore-bengaluru-4-to-10-years-240522500451?src=jobsearchDesk&sid=16539111350192769&xp=1&px=3,Sr. Manager Cyber Security Transformation,Silicon Valley Bank,4-10 Yrs,Not disclosed,Bangalore/Bengaluru," 3+years of experience managing program managers, scrum masters, and / or product owners...","['PMP', 'Legal compliance', 'Cisa', 'Cobit', 'Project management', 'ISO 27001', 'Continuous improvement', 'Portfolio management']"
41,https://www.naukri.com/job-listings-cyber-security-specialist-avalon-technologies-pvt-ltd-chennai-2-to-5-years-160522004808?src=jobsearchDesk&sid=16539111350192769&xp=2&px=3,Cyber Security Specialist,Avalon Technologies Pvt Ltd,2-5 Yrs,Not disclosed,Chennai, Job Description.Safeguards information system assets by identifying and solving potenti...,"['it security', 'Cyber Forensics', 'Cyber Security', 'Network Security', 'information security management', 'isms', 'SIEM']"
42,https://www.naukri.com/job-listings-specialist-cyber-security-data-protection-dbs-bank-india-limited-chennai-mumbai-all-areas-5-to-10-years-190522007474?src=jobsearchDesk&sid=16539111350192769&xp=3&px=3,"Specialist, Cyber Security & Data Protection",DBS Bank,5-10 Yrs,Not disclosed,"Chennai, Mumbai (All Areas)", Bachelor s degree in Technology (Computer Science / Telecommunication or Information Sy...,"['Data Protection Manager', 'Cyber Security', 'IT Audit', 'KRIs', 'Compliance', 'Specialist', 'Governance']"
43,https://www.naukri.com/job-listings-cyber-security-engineer-inspiration-manpower-consultancy-pvt-ltd-bangalore-bengaluru-3-to-8-years-240522007516?src=jobsearchDesk&sid=16539111350192769&xp=4&px=3,Cyber Security Engineer,Inspiration Manpower Consultancy Pvt. Ltd.  ,3-8 Yrs,Not disclosed,Bangalore/Bengaluru, Roles and Responsibilities You will be working on Cyber Security Feature Development fo...,"['cyber security', 'Cryptography', 'autosar', 'Cybersecurity', 'embedded C programming', 'Hardware Security', 'TEE', 'Trusted Execution Environment']"
44,https://www.naukri.com/job-listings-cyber-security-consultant-insurance-broking-innovative-consult-shekharpandey-mumbai-bangalore-bengaluru-5-to-10-years-240522906830?src=jobsearchDesk&sid=16539111350192769&xp=5&px=3,Cyber Security Consultant - Insurance Broking/Innovative,Consult ShekharPandey,5-10 Yrs,Not disclosed,"Mumbai, Bangalore/Bengaluru", Cyber Security Consultant - Insurance Broking/Innovative Risk Management Solutions Firm...,"['Cyber Security', 'IT Risk Management', 'IT Consulting', 'IT Controls', 'Network Security', 'Information Security', 'IT Security']"
45,https://www.naukri.com/job-listings-ethical-hacking-cyber-security-evodigital-technologies-private-limited-chennai-1-to-4-years-210222000944?src=jobsearchDesk&sid=16539111350192769&xp=6&px=3,Ethical Hacking - Cyber Security,Evodigital Technologies Private Limited,1-4 Yrs,Not disclosed,Chennai, Proven work experience as a certified ethical hackerEducation: Under graduate or Post g...,"['metasploit', 'penetration testing', 'ethical hacking', 'routers', 'SQLmap', 'Havij', 'written', 'verbal communication']"
46,https://www.naukri.com/job-listings-associate-team-lead-cyber-security-role-security-brigade-infosec-pvt-ltd-mumbai-3-to-6-years-310322002958?src=jobsearchDesk&sid=16539111350192769&xp=7&px=3,Associate Team Lead- Cyber Security Role,Security Brigade Infosec Pvt. Ltd.,3-6 Yrs,Not disclosed,Remote, Security Brigade is looking for Associate Team Lead - Cyber Security who will be involv...,"['Vulnerability Assessment', 'Penetration Testing', 'owasp', 'Ceh', 'Red Team', 'Manual Testing', 'Code Review', 'Advanced Security']"
47,https://www.naukri.com/job-listings-manager-cyber-security-operations-centre-csoc-sourcehov-a-lason-india-company-chennai-7-to-10-years-270522501048?src=jobsearchDesk&sid=16539111350192769&xp=8&px=3,"Manager, Cyber Security Operations Centre (CSOC)",SourceHOV (A Lason India Company),7-10 Yrs,Not disclosed,Chennai," Bachelor s degree in Computer Science, Computer Engineering, Business Information Syste...","['Unix', 'Linux', 'Cisa', 'SOC', 'Incident management', 'Application security', 'Windows', 'Middleware']"
48,https://www.naukri.com/job-listings-senior-cyber-security-consultant-riconz-technologies-kerala-4-to-9-years-260522911177?src=jobsearchDesk&sid=16539111350192769&xp=9&px=3,Senior Cyber Security Consultant,Riconz Technologies,4-9 Yrs,Not disclosed,Kerala, o A total of 4- 6 year of experience in Information Security / Infrastructure Managemen...,"['Cyber Security', 'NIST', 'NESA', 'DLP', 'cloud computing', 'Infrastructure Management', 'WAF', 'PCI DSS']"
49,https://www.naukri.com/job-listings-lead-consultant-cyber-security-velocity-tech-sol-india-pvt-ltd-remote-10-to-15-years-260522500296?src=jobsearchDesk&sid=16539111350192769&xp=10&px=3,Lead Consultant - Cyber Security,VELOCITY TECH-SOL INDIA PVT. LTD,10-15 Yrs,Not disclosed,Remote, must be able to effectively communicate to all levels of staff up to executive-level ma...,"['Endpoint Protection', 'management', 'verbal communication', 'WAF', 'SIEM', 'written', 'FIM', 'Vulnerability Management']"
50,https://www.naukri.com/job-listings-cyber-security-trainer-pyramid-softsol-private-limited-nasik-nashik-pune-4-to-8-years-240522008138?src=jobsearchDesk&sid=16539111350192769&xp=11&px=3,Cyber Security Trainer,PYRAMID SOFTSOL PRIVATE LIMITED,4-8 Yrs,Not disclosed,"Nasik/Nashik, Pune", Roles and Responsibilities:Proven experience as technical process trainer in Cyber Secu...,"['Corporate Training', 'process training', 'cyber security', 'network security', 'penetration testing', 'web application security']"
51,https://www.naukri.com/job-listings-cyber-security-strategy-and-governance-kpmg-assurance-and-consulting-services-llp-delhi-ncr-mumbai-all-areas-6-to-11-years-210522000119?src=jobsearchDesk&sid=16539111350192769&xp=12&px=3,Cyber Security Strategy AND Governance,KPMG,6-11 Yrs,"15,00,000 - 30,00,000 PA.","Delhi / NCR, Mumbai (All Areas)"," Candidate should have exposure to design, development, implementation and maintenance i...","['risk assessment', 'data privacy', 'Gdpr', 'ISO Implementation', 'Cisa', 'Cobit', 'pci dss', 'Cissp']"
52,https://www.naukri.com/job-listings-cyber-security-leadership-role-exl-services-com-i-pvt-ltd-noida-12-to-16-years-200522001857?src=jobsearchDesk&sid=16539111350192769&xp=13&px=3,Cyber Security- Leadership role,EXL,12-16 Yrs,Not disclosed,Noida, The individual should be an experienced consulting professional who has a broad underst...,"['Cyber Security', 'IT Skills', 'Project Management', 'BPO', 'project management', 'cyber consulting', 'Cyber Threat', 'Data Privacy']"
53,https://www.naukri.com/job-listings-cyber-security-data-protection-dbs-bank-india-limited-chennai-mumbai-all-areas-10-to-19-years-190522007731?src=jobsearchDesk&sid=16539111350192769&xp=14&px=3,Cyber Security & Data protection,DBS Bank,10-19 Yrs,Not disclosed,"Chennai, Mumbai (All Areas)", Bachelor s degree in Technology or Computer Science or Qualification in Information Sys...,"['Cyber Security', 'Data protection', 'IT Audit', 'KRIs', 'Compliance', 'Specialist', 'Governance']"
54,https://www.naukri.com/job-listings-cyber-security-cyber-s-g-manager-kpmg-assurance-and-consulting-services-llp-gurgaon-gurugram-8-to-13-years-180522004232?src=jobsearchDesk&sid=16539111350192769&xp=15&px=3,Cyber Security: Cyber S&G: Manager,KPMG,8-13 Yrs,Not disclosed,Gurgaon/Gurugram," Candidate should have exposure to design, development, implementation and maintenance i...",['cyber security']
55,https://www.naukri.com/job-listings-cyber-security-analyst-groww-bangalore-bengaluru-2-to-5-years-270422502445?src=jobsearchDesk&sid=16539111350192769&xp=16&px=3,Cyber Security Analyst,Groww,2-5 Yrs,Not disclosed,Bangalore/Bengaluru," Cyber Defence Analyst has the responsibility of completing a thorough risk assessment, ...","['cloud security', 'cyber security analyst', 'Testing tools', 'Risk assessment', 'Security testing', 'Application development', 'Application security', 'Open source']"
56,https://www.naukri.com/job-listings-cyber-security-analyst-annapurna-finance-pvt-ltd-bhubaneswar-2-to-7-years-300422000601?src=jobsearchDesk&sid=16539111350192769&xp=17&px=3,Cyber Security Analyst,Annapurna Finance Pvt. Ltd. ,2-7 Yrs,"4,00,000 - 8,00,000 PA.",Bhubaneswar," SME for Core IT Risk, Compliance, and Assurance with a good understanding of Threats, V...","['cyber security', 'it risk management', 'risk assessment', 'risk compliance', 'Information Security', 'vulnerability management', 'networking', 'Vulnerability Assessment']"
57,https://www.naukri.com/job-listings-associate-security-operations-centre-analyst-cyber-risk-kroll-llc-mumbai-1-to-3-years-260522908373?src=jobsearchDesk&sid=16539111350192769&xp=18&px=3,"Associate  - Security Operations Centre Analyst, Cyber Risk",Duff & Phelps,1-3 Yrs,Not disclosed,Mumbai, Bachelor s degree in related field or equivalent experience and knowledgePrior experien...,"['SIEM', 'EDR', 'Cyber Security', 'customer service', 'TCP/IP', 'interpersonal skills', 'Windows', 'UNIX']"
58,https://www.naukri.com/job-listings-hiring-for-cyber-security-profile-forensics-team-jobaaj-chennai-0-to-2-years-300522005716?src=jobsearchDesk&sid=16539111350192769&xp=19&px=3,Hiring For Cyber Security Profile (Forensics Team),Jobaaj ,0-2 Yrs,"3,00,000 - 6,00,000 PA.",Chennai," Good in Penetration testing, Web AppCertifications such as CISSP, CISM, CEH OSCP preferred","['Cyber Security', 'Web Application Testing', 'Correlation', 'Penetration Testing', 'Analysis', 'CEH', 'CISSP', 'SIEM']"
59,https://www.naukri.com/job-listings-soc-manager-cyber-security-information-security-info-corporate-service-mumbai-10-to-15-years-250122901979?src=jobsearchDesk&sid=16539111350192769&xp=20&px=3,SOC Manager - Cyber Security/Information Security,Info Corporate Service,10-15 Yrs,Not disclosed,Mumbai, Should have BTech / MCA degree with relevant Information Security Certification such as...,"['Cyber Security', 'network security', 'Information Security', 'NIST', 'IPS', 'CIS Top 20', 'ISO 27001', 'security']"
